,Variable,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2026-2035,SS
0,GDP ($Y_t$) Baseline,0.8921903989031157,0.8909035866300047,0.8897174433051381,0.8889350198649902,0.8883592503085835,0.8881248449806345,0.8884011817126658,0.8891887550280927,0.890405806136137,0.8919038490246727,8.898130135894036,0.8397046793562755
1,GDP ($Y_t$) Reform,0.8988755673613297,0.8976263445790781,0.8965653668605267,0.8957006837273388,0.8949740656772461,0.8945263393419334,0.894535189035834,0.8950269372763102,0.8958961284313361,0.8970045534295108,8.960731175720444,0.853594996731409
2,Consumption ($C_t$) Baseline,0.6338073857656467,0.6293886404473716,0.6223026150178483,0.618066365573205,0.6146795433818086,0.6120365845379881,0.610128600827663,0.6088451749226937,0.6080463982504543,0.6075984177020581,6.1648997264267384,0.6144301822284487
3,Consumption ($C_t$) Reform,0.6392369431118441,0.6344419486904205,0.6295204064289699,0.6260927583048383,0.6233319575534718,0.6212117629285894,0.6197477346277621,0.6188621028561951,0.6183955790974403,0.6182212312750381,6.24906242487457,0.6321498500709306
4,Capital Stock ($K_t$) Baseline,3.178081771248256,3.1529084360839157,3.1331108966082932,3.120277393039955,3.1117455792996007,3.107539818897595,3.1080144121935733,3.1126904148328673,3.1207498383061494,3.131349985920135,31.27646854643034,2.7192139806806876
5,Capital Stock ($K_t$) Reform,3.182609298192365,3.1614209600409144,3.1457292637633585,3.1349140261267703,3.127468484438707,3.123516128607031,3.123512574838917,3.1272397290366114,3.13374439303842,3.142230407003758,31.402385265086853,2.813400113821728
6,Labor ($L_t$) Baseline,0.4084558330124193,0.40950277850720146,0.4102086813862922,0.4106615854288089,0.410923492348631,0.4110902004532478,0.4112581682415212,0.4114665179892765,0.4117211443067266,0.4119803576656198,4.107268759339744,0.40763394699366573
7,Labor ($L_t$) Reform,0.4130482731997109,0.41381815448977044,0.4142944042284489,0.4145263866944391,0.41458929751930473,0.41457668723694274,0.4145836008625485,0.4146475057508516,0.4147676556813332,0.4149060919746212,4.143758057637971,0.4099046271154115
8,Real interest rate ($r_t$) Baseline,0.05405402557899584,0.05472723833099422,0.05524387862971378,0.05558069429875892,0.05579958623938222,0.055913770525899645,0.05593039289011007,0.055865620026025034,0.05573791673525191,0.05555891487278103,0.5544120381279127,0.06436249396315988
9,Real interest rate ($r_t$) Reform,0.054678727445830216,0.05522873441439212,0.05562498101142559,0.055884767429299625,0.05604923391969084,0.0561295659383911,0.0561307247214911,0.05606312560245891,0.055946824716090776,0.05579283908628484,0.5575295242853552,0.06237920187424089
10,Wage rate Baseline,1.3524894108249472,1.3470858881143744,1.3429773514302517,1.3403165080036303,1.3385946663239374,1.3376987755606988,1.3375684880227663,1.3380763740244062,1.3390791841647411,1.3404881516957494,13.414374798165502,1.2754919548762715
11,Wage rate Reform,1.3474733655495266,1.3430973044045678,1.3399676636172724,1.3379261773624105,1.3366379604453522,1.3360099266177508,1.3360008731170299,1.3365293007789951,1.3374397197266772,1.338647649045663,13.389729940665246,1.289408515971953
