,Variable,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2026-2035,SS
0,GDP ($Y_t$) Baseline,0.8539806975607563,0.8529521814223611,0.8521269880568039,0.8517280909168088,0.8515801018909479,0.8518122520318528,0.8525855836304366,0.8539106799022496,0.8557005217202177,0.857834619240741,8.534211716373177,0.7998776195849897
1,GDP ($Y_t$) Reform,0.8604440837936939,0.8594539872929275,0.8587464036431933,0.8582423631422463,0.857916962480772,0.8579064714408635,0.8583806796497729,0.8593550996548764,0.8607481629045353,0.8624322606248508,8.593626474627733,0.8133578380921124
2,Consumption ($C_t$) Baseline,0.5945511386948638,0.5895527731038104,0.5829073292138878,0.5787687450763648,0.575446120368813,0.5728636411239956,0.5709962054168342,0.5697283642908048,0.5688973334870129,0.5683698795994292,5.772081530375816,0.5726038090514805
3,Consumption ($C_t$) Reform,0.599677973445258,0.594444195005505,0.5899413689809696,0.5865823703559181,0.583884903051098,0.5818239702358678,0.5803965133614797,0.5795030598684253,0.5789925970342406,0.5787325861263368,5.853979537465099,0.5893388419515826
4,Capital Stock ($K_t$) Baseline,2.7739489382366624,2.752130677395692,2.7361736358950335,2.7268666081977964,2.721886935407962,2.7211935446258524,2.725035478294033,2.733018311892863,2.744313416031723,2.7582664891678785,27.392834035145498,2.3393177654875106
5,Capital Stock ($K_t$) Reform,2.7785281668290795,2.7605274704583476,2.7483795034032346,2.7408210334867724,2.7366820396126386,2.7360301940841514,2.7392207426720554,2.745940682105199,2.755435907533644,2.7670307367880027,27.508596476973125,2.4226034056911097
6,Labor ($L_t$) Baseline,0.4137820342811321,0.41498800131425967,0.4158242554091654,0.41638156181816544,0.4167329328958911,0.41698175729550385,0.41723112276250063,0.4175270832913909,0.41788007659430443,0.41825790238025184,4.165586728042565,0.413411690601416
7,Labor ($L_t$) Reform,0.4184269173871233,0.41932244562406995,0.4199024551902955,0.4202156181389973,0.4203488540843283,0.4204021397816113,0.42047600328067203,0.4206128324383723,0.42082020162520317,0.4210619102814856,4.201589377832159,0.41568147073985146
8,Real interest rate ($r_t$) Baseline,0.06401485858904073,0.06477386319095316,0.06532684503871437,0.06566345777164477,0.06585333281391528,0.06591393359119417,0.06585607834397716,0.06569853251064112,0.06546580110018835,0.06517069352262955,0.6537373964728985,0.0765260693033744
9,Real interest rate ($r_t$) Reform,0.06468276623973858,0.06529258865158559,0.06570338646543228,0.06595227670151158,0.0660825219116914,0.06610853800497893,0.06603799062854966,0.06588668630161632,0.06567631404946594,0.06541912443512138,0.6568421933896917,0.07425275419479904
10,Wage rate Baseline,1.2779027930972022,1.2726545736430084,1.2688664028879022,1.2665749025006745,1.26528710719324,1.2648768169048592,1.2652685145861218,1.2663367621114419,1.267919150644674,1.269933132448282,12.685620156017407,1.1980150788606816
11,Wage rate Reform,1.2732814861070199,1.269100194211013,1.26630379262992,1.2646173843899868,1.2637372277271006,1.263561612375721,1.264037977665638,1.26506123898662,1.2664875938331557,1.2682371273403947,12.664425635266571,1.211553182450133
