,Variable,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2026-2035,SS
0,GDP ($Y_t$),0.8604999692565901,0.8743464762065312,0.8949149183830943,0.8988393503760507,0.8976004974596293,0.8918882581961711,0.8811735205712931,0.8676688319751787,0.850968923276944,0.8307986448035192,0.8748533893981147,1.4367153679936673
1,Consumption ($C_t$),0.5674949656624702,0.5745551260944175,0.829863257589291,0.9397511196327926,1.0296878237085343,1.105908728758666,1.169742684057546,1.2250251347986092,1.2723084540661165,1.311201221325276,0.9988363935873164,2.00436354352503
2,Capital Stock ($K_t$),0.18321845647217888,0.3355676972446221,0.483874411385305,0.5814995952893003,0.6545147781661922,0.7063099576062086,0.7373091412837537,0.7535557747449537,0.7563437819005887,0.7451576909378435,0.5919501222295502,2.5643048992037185
3,Labor ($L_t$),1.2793154361774575,1.207143499075399,1.148548788738984,1.0945076049715416,1.0473953073649822,1.0061930777475012,0.9697555938224787,0.9379153671524615,0.9092099363281644,0.8835062344471672,1.04788858937882,0.7493880120467652
4,Real interest rate ($r_t$),1.2092163873756616,0.9541955447118435,0.7233338003190786,0.5560155595331288,0.42459939030904686,0.32350111457385133,0.25053023456607626,0.19867414533593902,0.16480748397799336,0.14929455375389564,0.49059973900618653,-1.8271354816989442
5,Wage rate,-0.413527170628053,-0.32882963460127257,-0.25075573717051214,-0.19355150719583375,-0.14824374519253608,-0.1131677792969943,-0.08773299800958104,-0.0695956275105255,-0.05771826946403414,-0.052248168492995586,-0.17211467734734884,0.6822149367889312
