,Variable,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2026-2035,SS
0,GDP ($Y_t$),0.9371919457394465,0.9349390698667417,1.1728869808309086,1.1740427152967843,1.1704814219525297,1.1640035404710471,1.1561185785848267,1.1455533043068367,1.1332877213584183,1.1181398895792016,1.1104171185078942,1.4705924405400064
1,Consumption ($C_t$),0.814001810617814,-1.4986945980487505,1.143448260408802,1.255207097016774,1.3185968432609327,1.3778196528341122,1.4312543780660933,1.4775748797324193,1.5165695420269667,1.548215428921906,1.016338141234975,2.0701408346663825
2,Capital Stock ($K_t$),0.1789117834027279,0.32369259600592454,0.907671270931003,1.0114602651263798,1.0906529074597686,1.1512860595391552,1.1984058245213782,1.231612340676327,1.2530312850043992,1.2613814619703971,0.9567693975141357,2.477743592565059
3,Labor ($L_t$),1.4063990076356647,1.3127174941572752,1.3363467079270477,1.274164555735607,1.2196091196994363,1.1718259550058296,1.1301198544743742,1.0926615312814734,1.059713234625123,1.0301439368628211,1.203062958992996,0.856094076686666
4,Real interest rate ($r_t$),1.4403614364954722,1.1522783246711787,0.4925506938573923,0.3006169460837905,0.14717802020515094,0.023403473627716432,-0.07775643938675461,-0.1582193824445264,-0.22023980073537633,-0.26369468831610526,0.2752439856507311,-1.81780094215087
5,Wage rate,-0.4626998925252505,-0.37288362726383417,-0.16130403603908905,-0.09886207193450768,-0.048535574323747596,-0.007731548167472459,0.025708549069064713,0.05232054767832034,0.07280354913559364,0.08709938789627025,-0.09230777156528894,0.6092824267658992
