Year,GDP ($Y_t$): Baseline,Labor ($L_t$): Baseline,Government Expenditures ($G_t$): Baseline,Lump sum transfers ($TR_t$): Baseline,Wealth ($B_t$): Baseline,Capital Stock ($K_t$): Baseline,Domestically-owned Capital Stock ($K^d_t$): Baseline,Foreign-owned Capital Stock ($K^f_t$): Baseline,Government Debt ($D_t$): Baseline,Domestically-owned Gov Debt ($D^d_t$): Baseline,Foreign-owned Gov Debt ($D^f_t$): Baseline,Real interest rate ($r_t$): Baseline,"Real interest rate on gov debt ($r_{gov,t}$): Baseline","Real interest rate on HH portfolio ($r_{p,t}$): Baseline",Wage rate: Baseline,Total tax revenue ($REV_t$): Baseline,Business tax revenue: Baseline,GDP ($Y_t$): Reform,Labor ($L_t$): Reform,Government Expenditures ($G_t$): Reform,Lump sum transfers ($TR_t$): Reform,Wealth ($B_t$): Reform,Capital Stock ($K_t$): Reform,Domestically-owned Capital Stock ($K^d_t$): Reform,Foreign-owned Capital Stock ($K^f_t$): Reform,Government Debt ($D_t$): Reform,Domestically-owned Gov Debt ($D^d_t$): Reform,Foreign-owned Gov Debt ($D^f_t$): Reform,Real interest rate ($r_t$): Reform,"Real interest rate on gov debt ($r_{gov,t}$): Reform","Real interest rate on HH portfolio ($r_{p,t}$): Reform",Wage rate: Reform,Total tax revenue ($REV_t$): Reform,Business tax revenue: Reform
2026,0.8978264814581322,0.40680683795879136,0.010083594401851432,0.0549235951552026,3.6699964110544308,3.2523949836478523,3.1681536452450434,0.08424133840280891,0.8364046096823124,0.5018427658093875,0.334561843872925,0.05233489884040268,0.03265799289140557,0.04830978525897872,1.3665502368541824,0.17498291316811415,0.009071005549474615,0.9047273208342385,0.41150803134237385,0.010161098537381017,0.05534574424327332,3.6699964110544308,3.257029726583108,3.1681536452450434,0.0888760813380648,0.8364046096823124,0.5018427658093875,0.334561843872925,0.052968697810551496,0.0331949178853002,0.04892834606966466,1.3613218443308213,0.16458805524798228,0.009160355334591475
2027,0.8963747841049493,0.4079818422578917,0.010067290218798194,0.05483479145961384,3.6066881508162414,3.223451591200809,3.1347072138113146,0.08874437738949435,0.7938411217563833,0.47198093700492677,0.32186018475145656,0.053079729741081605,0.033288978970012886,0.04916895205329714,1.3604113058631535,0.17476123066821794,0.009079168186361876,0.9031380755031562,0.4123991787286205,0.010143249536872985,0.0552485260553465,3.6184324529002003,3.230644082804112,3.137860095276866,0.09278398752724618,0.804580397529393,0.48057235762333456,0.3240080399060585,0.05362115514799393,0.03374764937970533,0.049658583595710445,1.3559940559603125,0.16437772992552224,0.009164182586457542
2028,0.8952651711369674,0.40883657031190074,0.010054828025553467,0.05476690417582969,3.552976490406351,3.2020691325183455,3.110012652341623,0.09205648017672247,0.7525042074043062,0.4429638380647282,0.309540369339578,0.05363437851311676,0.033758851599292664,0.049852315422500404,1.35588666400839,0.17454119784063413,0.009084693492712048,0.901831272387472,0.41299847707718107,0.010128572677976783,0.05516857841410622,3.575306061235875,3.2107931463527204,3.1151470243489836,0.0956461220037369,0.7739982059320102,0.4601590368868914,0.31383916904511877,0.05410638187403664,0.03415871088215116,0.050231776380484636,1.3520671698013795,0.1641687460581787,0.009165550849402253
2029,0.894405074960887,0.4094109069834258,0.010045168184631763,0.05471428654631513,3.506918754194127,3.1867150841643723,3.0923234669093347,0.09439161725503756,0.7121060092947245,0.4145952872847923,0.29751072200993217,0.05402994603424861,0.03409395799559806,0.050388700785425226,1.3526837899024537,0.17430764304712928,0.009087800200150067,0.9006955624185138,0.4133406357702293,0.010115817386256588,0.05509910122565985,3.538621435359757,3.195879842437875,3.098201884058165,0.09767795837971045,0.7443863393157244,0.44041955130159227,0.3039667880141321,0.05445718875697604,0.03445589814870069,0.05067858136458544,1.3492466554069624,0.1639449778744097,0.009164485743070785
2030,0.8937749675317621,0.40978800422132255,0.010038091374272407,0.05467573992790935,3.466780565306289,3.176065144229776,3.080077125823953,0.09598801840582294,0.6724241972603379,0.3867034394823359,0.285720757778002,0.054302689617029304,0.03432501366690176,0.050812099916548545,1.3504869479207187,0.17407812282166285,0.009089499322545885,0.8997266696327243,0.41350667759432547,0.010104935637864723,0.055039830157119114,3.50687771620293,3.184779619492633,3.0856864198352163,0.0990931996574168,0.7155340183670603,0.42119129636771385,0.29434272199934647,0.054706183763561816,0.034666835131383814,0.05102984739275165,1.3472540664433499,0.16372059860997315,0.009162013093497241
2031,0.8935189032358515,0.4100640345760655,0.010035215486164756,0.05466007581420885,3.4325636010193867,3.1702033869645767,3.073261696951837,0.09694169001273975,0.6335348222521892,0.3593019040675497,0.27423291818463946,0.0544640998644544,0.03446175291735036,0.05113258643769756,1.349191257321312,0.17388555472130193,0.00909166824707328,0.8990745607980101,0.41359094581827854,0.010097611727141525,0.05499993867477074,3.48020381457196,3.177668727232061,3.0776931205355793,0.09997560669648153,0.6875458097132281,0.4025106940363809,0.2850351156768472,0.05486297233100303,0.03479965910961835,0.0512940957745812,1.346003319974678,0.16352683995725453,0.009160001818746266
2032,0.8938055479134862,0.4103353802595792,0.010038434826122322,0.0546776119257254,3.404581724749167,3.1694639025238835,3.072142813945081,0.09732108857880228,0.5955467220199719,0.33243891080408605,0.2631078112158859,0.05452145454808998,0.0345103411363461,0.05135610591893022,1.3487316392372537,0.1737646815219376,0.00909627796383323,0.8989131538635394,0.4136881415906932,0.010095798946950185,0.05499006578883657,3.4590283813012697,3.174957626478311,3.074574317554529,0.10038330892378196,0.6605656631982899,0.3844540637467405,0.2761115994515494,0.05493301921439785,0.034858999569623,0.051475803392386756,1.3454455208503608,0.16339593293433294,0.009160420697781307
2033,0.8946434351808633,0.4106425594731643,0.010047845236188402,0.05472887015363165,3.3821660304670482,3.1734084329193983,3.076189139611737,0.09721929330766099,0.5582841965823001,0.30597689085531105,0.25230730572698906,0.0544896861023742,0.0344834283874693,0.05149662285660775,1.3489861696086287,0.1737233096324971,0.009103866924866056,0.8992543317774179,0.41383667030287413,0.01009963075607307,0.05501093815876742,3.4427713972019043,3.1762685276267617,3.0758681751773573,0.10040035244940443,0.6344421105438449,0.366903222024547,0.2675388885192979,0.054929549525222277,0.03485606021041424,0.051587525223845215,1.3454731365010995,0.16333486910044634,0.009163795431379722
2034,0.8959432661393498,0.4109914423338605,0.010062443789970265,0.054808387412082396,3.3640658455557215,3.1811344668417716,3.08439145344799,0.09674301339378172,0.5214104680272397,0.2796743921077317,0.241736075919508,0.05438829506908366,0.03439753462226215,0.05157309562338569,1.349799362512611,0.17375116530249418,0.009114091038793397,0.9000110101076948,0.41404017782172,0.010108129099052208,0.05505722858702625,3.4302456321453785,3.1807479932105927,3.080622435848393,0.10012555736219973,0.6088464732638067,0.3496231962969854,0.2592232769668213,0.05487048812413223,0.03480602613981258,0.05164687292279295,1.3459434411377464,0.16333374831159514,0.009169764731481657
2035,0.8975617691559556,0.4113440751624112,0.010080621386972216,0.05490739930792199,3.3491691250079585,3.1917930835485944,3.095848084863861,0.09594499868473357,0.48462588211189384,0.2533210401440975,0.23130484196779635,0.05422912617710181,0.03426269414384436,0.05159714747265073,1.3510785549490674,0.17382329925071036,0.009125820796558817,0.9010413762695064,0.41425828587306324,0.010119701262132347,0.05512026182567536,3.420386296608948,3.1875884522795808,3.0879840291064604,0.09960442317312013,0.5834774163098816,0.33240226750248775,0.25107514880739384,0.05476620394954729,0.034717681439932147,0.051664196556579396,1.3467749088618997,0.1633688816252518,0.009177179067798415
