,Variable,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2026-2035,SS
0,GDP ($Y_t$),0.6610189948248375,0.6769369861057765,0.6972644842516156,0.7042705173421858,0.7060729877049217,0.7036764988754125,0.6965608632872394,0.6859754470431251,0.6726612631309222,0.6565409397447372,0.6860791037638614,1.2707493729628705
1,Consumption ($C_t$),0.4880512970588265,0.4854509703634039,0.6996504205534927,0.7993085344534954,0.8783953330651899,0.9463630562816895,1.0040166944962847,1.0543628762143664,1.099296504459006,1.1383138968174842,0.8560087010846753,1.8522051257320558
2,Capital Stock ($K_t$),0.12237722873108955,0.23822134123282082,0.35301879696931227,0.4293191227397356,0.4859204447148579,0.5259482725169418,0.5490219857343137,0.5586274908361083,0.5578404072679933,0.5470661067842271,0.435150931853005,2.3527709862230286
3,Labor ($L_t$),0.9937339761932302,0.9477100871922174,0.9095695908601111,0.8737455988021833,0.8417113290959292,0.8131394992243043,0.7874082361485386,0.7643775568420189,0.7433439667035057,0.7239298238186493,0.8396838472259212,0.610970481687778
4,Real interest rate ($r_t$),1.0428589433047684,0.8425650765429483,0.6568097137110495,0.5221819414240876,0.4166886680823166,0.3355995817001283,0.2782106621271781,0.24000160034342968,0.21640125660038464,0.20643897306111708,0.4716048115899692,-1.8913839786161377
5,Wage rate,-0.32944286476048756,-0.2682324812712656,-0.2103926625973077,-0.16800833078295496,-0.13450745775773473,-0.10858145677059407,-0.09013910244507822,-0.07780898025379358,-0.07016294827553703,-0.06690649188557744,-0.15284406726591926,0.655772291082024
