,Variable,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2026-2035,SS
0,GDP ($Y_t$),0.8865195170072041,0.889861745716241,0.8873254944987228,0.8783104519717845,0.8638117165389508,0.8443295500598281,0.8203318816687963,0.7922382455922237,0.7604279507870126,0.7252138702225049,0.8348661449763274,1.522048573681479
1,Consumption ($C_t$),0.5245980523369033,0.6703490298033269,0.8052064255640128,0.9136363861418844,1.004690333559912,1.0807635376659785,1.143883809866197,1.1958302074033031,1.2381637344256715,1.2722239306225775,0.9807125071940503,2.026006515993105
2,Capital Stock ($K_t$),0.2072724664548276,0.3439208932135838,0.44761101048821667,0.5198515181468472,0.5653884861063521,0.5873801649352257,0.5886030421093692,0.5715202324266475,0.5383076605825262,0.4908548627115819,0.4845951292629274,2.766767232944455
3,Labor ($L_t$),1.3065567417086177,1.2271021824978456,1.1587156337859805,1.0994057827786596,1.047788881936048,1.0026856681750904,0.9631160271929484,0.9282259909538404,0.8972813163700055,0.869622067345406,1.0493460385177125,0.764017862559426
4,Real interest rate ($r_t$),1.156475442121914,0.9213383445593878,0.7372156111145806,0.5981455139495562,0.4963060435637397,0.4264169645847417,0.3841452530015795,0.3658180386118659,0.36832501114435695,0.3890401983182329,0.5795644994918678,-1.8540575932021324
5,Wage rate,-0.41462657374655104,-0.333158775001618,-0.2682877144712594,-0.21869712510065464,-0.18207558967434292,-0.15679033338207096,-0.14142858512284143,-0.13474391461652427,-0.13564357657017506,-0.14317092927677794,-0.21348788769007648,0.7522831424610135
