Year,GDP ($Y_t$): Baseline,Labor ($L_t$): Baseline,Government Expenditures ($G_t$): Baseline,Lump sum transfers ($TR_t$): Baseline,Wealth ($B_t$): Baseline,Capital Stock ($K_t$): Baseline,Domestically-owned Capital Stock ($K^d_t$): Baseline,Foreign-owned Capital Stock ($K^f_t$): Baseline,Government Debt ($D_t$): Baseline,Domestically-owned Gov Debt ($D^d_t$): Baseline,Foreign-owned Gov Debt ($D^f_t$): Baseline,Real interest rate ($r_t$): Baseline,"Real interest rate on gov debt ($r_{gov,t}$): Baseline","Real interest rate on HH portfolio ($r_{p,t}$): Baseline",Wage rate: Baseline,Total tax revenue ($REV_t$): Baseline,Business tax revenue: Baseline,GDP ($Y_t$): Reform,Labor ($L_t$): Reform,Government Expenditures ($G_t$): Reform,Lump sum transfers ($TR_t$): Reform,Wealth ($B_t$): Reform,Capital Stock ($K_t$): Reform,Domestically-owned Capital Stock ($K^d_t$): Reform,Foreign-owned Capital Stock ($K^f_t$): Reform,Government Debt ($D_t$): Reform,Domestically-owned Gov Debt ($D^d_t$): Reform,Foreign-owned Gov Debt ($D^f_t$): Reform,Real interest rate ($r_t$): Reform,"Real interest rate on gov debt ($r_{gov,t}$): Reform","Real interest rate on HH portfolio ($r_{p,t}$): Reform",Wage rate: Reform,Total tax revenue ($REV_t$): Reform,Business tax revenue: Reform
2026,0.8196825919864426,0.41191229379600613,0.009205951223922544,0.05014324543708118,2.7950366873283214,2.5092754057265934,2.336872679534499,0.17240272619209454,0.7636066796563711,0.4581640077938226,0.3054426718625485,0.07091992831231533,0.04840236501210379,0.06566626314580468,1.232146423949496,0.11993879692559635,0.008724929026814052,0.8252513219194125,0.41602768388743305,0.009268494282227443,0.05048390355832265,2.7950366873283214,2.513332625584571,2.336872679534499,0.17645994605007195,0.7636066796563711,0.4581640077938226,0.3054426718625485,0.07153991843683828,0.04892759179457404,0.06627067582560818,1.2282460360962464,0.11501104360953636,0.008796725395138564
2027,0.8171963605994821,0.4129006182900022,0.009178028067930813,0.04999116363716692,2.7539418087465855,2.479657364064792,2.3028811279983694,0.17677623606642262,0.7627801757642897,0.4510606807482162,0.3117194950160735,0.07198453550307966,0.04930425068299264,0.06664900126094073,1.2254688130897753,0.11955303368868711,0.008719677442912452,0.8229295193739462,0.41679562600300873,0.009242417845818878,0.050341878412807864,2.7603633916856656,2.4873369246637362,2.307147359173484,0.18018956549025245,0.7681685551742029,0.4532160325121815,0.3149525226620214,0.07245730203079595,0.04970475648524734,0.0670885952415464,1.222533780389548,0.11465071089168866,0.008790217652205582
2028,0.8128860909350942,0.4132223839822512,0.009129618924342506,0.049727462930355765,2.7060467365956207,2.442364550120749,2.2610922040636914,0.1812723460570577,0.7636263801402459,0.44495453253192935,0.3186718476083165,0.07318436006051629,0.050320686214632954,0.06773850003319551,1.2180558812908737,0.11882385295993908,0.008697025697436835,0.8199221122626448,0.41710116447352386,0.009208641304206565,0.05015788652683866,2.7263578603128984,2.460604280274786,2.277109732359054,0.18349454791573191,0.7743603686950331,0.4492481279538443,0.32511224074118883,0.07332842017363903,0.05044272723868311,0.06785020155959126,1.2171737245136263,0.11415286278535458,0.00877509942866963
2029,0.8105422898311742,0.4134964949781348,0.009103295419546615,0.04958407970992367,2.6772117454235027,2.42130353966729,2.2373908185702835,0.1839127210970062,0.7661887818829858,0.43982092685321933,0.32636785502976645,0.07389199676621934,0.0509201631020757,0.06837015229132788,1.2137387105457014,0.11839951519264387,0.008685462332660725,0.8178464531465761,0.41724181017628964,0.009185329333491522,0.05003090780204668,2.703497219610355,2.4429410516385808,2.257329858648509,0.18561119299007178,0.7820548671545523,0.44616736096184595,0.33588750619270635,0.07390114594653457,0.05092791386188483,0.06833016238407016,1.2136831530723082,0.11378417490442146,0.008763906343618153
2030,0.8085753228028911,0.4135988199021557,0.009081204182403766,0.04946375175748918,2.654541835798961,2.40493650471201,2.219093136863031,0.18584336784897904,0.7699785150001532,0.43544869893592986,0.3345298160642234,0.07442825312536579,0.05137445453504072,0.06883723524202941,1.2104937412603671,0.11802423839590535,0.00867449751933157,0.8159686814513752,0.417209589410055,0.00916423985958457,0.049916036655723715,2.6851967456349866,2.4285445131378403,2.2413689995721424,0.18717551356569806,0.7909261328174388,0.4438277460628441,0.34709838675459476,0.07434598813336415,0.05130476346198984,0.06868543679638606,1.2109900570292638,0.1134366011907621,0.008752254783355284
2031,0.8069141724474569,0.4136053495502541,0.009062547608142906,0.04936213283729948,2.6365292127824156,2.391922592610041,2.204626081913287,0.18729651069675404,0.7750860032382573,0.4319031308691287,0.3431828723691286,0.07484496741293534,0.05172747548781468,0.06918722379103373,1.2079878134846413,0.11768885019759001,0.008664458221560055,0.8143396103770892,0.41709474510836714,0.009145943571488667,0.049816380361090165,2.670883148118624,2.4169147196084197,2.2285728078727436,0.18834191173567633,0.801104026680136,0.4423103402458802,0.35879368643425585,0.07469216615411971,0.051598029371899695,0.06894301417592394,1.2089051038850804,0.11312111636721486,0.008741317453256441
2032,0.80567983863462,0.4136136296132991,0.009048684660477424,0.04928662460926989,2.6231467069892367,2.382248840099155,2.193868397983442,0.18838044211571303,0.78169759759439,0.429278309005795,0.35241928858859495,0.07515774875949505,0.051992449289448475,0.06943440966399521,1.2061158164555683,0.11741533004362535,0.008657001933270517,0.8130992416467444,0.4169956955707583,0.009132012844957607,0.049740503071103774,2.660705608990101,2.4081894242317485,2.2189865346673106,0.18920288956443818,0.812799510886879,0.4417190743227906,0.37108043656408835,0.07495131448833127,0.05181756778126581,0.06911361309501733,1.207350466758938,0.11286137102916544,0.00873286490263332
2033,0.8048576306666388,0.413662905108788,0.009039450346459834,0.04923632807364424,2.613730335119027,2.3754099718076525,2.186215678775101,0.18919429303255184,0.7897037204499292,0.4275146563439264,0.3621890641060028,0.07538819897405519,0.05218767598730296,0.0695995854523238,1.2047414356771855,0.11720685538230763,0.008652415968901764,0.8122328455838687,0.4169505401012537,0.009122282249269215,0.04968750343236529,2.654026490180244,2.401879837183454,2.212025345953407,0.18985449123004727,0.825919940157206,0.4420011442268371,0.38391879593036893,0.07514455966800912,0.051981276104891415,0.06921758355416827,1.2061945954694733,0.11266057441813591,0.00872716802557384
2034,0.8043495609017169,0.41375820962165766,0.00903374415540497,0.049205248732810555,2.607205227993757,2.3705863030789915,2.180751649740773,0.18983465333821858,0.7987942068597055,0.426453578252984,0.37234062860672146,0.0755626738502588,0.05233548298329477,0.06970858741141103,1.2037036172439066,0.11705354420290734,0.00865015827644897,0.8116658735748915,0.4169645108939917,0.00911591452021043,0.04965282083715362,2.6499775073469953,2.3973490186908326,2.206975799496808,0.19037321919402433,0.8401645308527139,0.44300170785018733,0.3971628230025266,0.07529240497899523,0.052106523772428526,0.06927543234669403,1.2053122371083087,0.11251275218636436,0.008723827276856128
2035,0.804009130943485,0.41385738375585,0.00902992074665958,0.04918442460595173,2.602632388011785,2.3670299772193313,2.176691540644243,0.19033843657508812,0.8086670233038369,0.42594084736754206,0.3827261759362948,0.0756970621454987,0.05244933049330926,0.06977717826558133,1.2029058420627758,0.11693169656952519,0.008648958063126645,0.811240557468256,0.41698985461744764,0.009111137745187129,0.04962680386564925,2.647588750789869,2.3938150670851006,2.203021424940567,0.1907936421445338,0.8552332195082383,0.4445673258493026,0.4106658936589357,0.0754107045091212,0.05220674162932362,0.0693028000366842,1.204607430904998,0.11239127858838038,0.008721451466842604
