Year,GDP ($Y_t$): Baseline,Labor ($L_t$): Baseline,Government Expenditures ($G_t$): Baseline,Lump sum transfers ($TR_t$): Baseline,Wealth ($B_t$): Baseline,Capital Stock ($K_t$): Baseline,Domestically-owned Capital Stock ($K^d_t$): Baseline,Foreign-owned Capital Stock ($K^f_t$): Baseline,Government Debt ($D_t$): Baseline,Domestically-owned Gov Debt ($D^d_t$): Baseline,Foreign-owned Gov Debt ($D^f_t$): Baseline,Real interest rate ($r_t$): Baseline,"Real interest rate on gov debt ($r_{gov,t}$): Baseline","Real interest rate on HH portfolio ($r_{p,t}$): Baseline",Wage rate: Baseline,Total tax revenue ($REV_t$): Baseline,Business tax revenue: Baseline,GDP ($Y_t$): Reform,Labor ($L_t$): Reform,Government Expenditures ($G_t$): Reform,Lump sum transfers ($TR_t$): Reform,Wealth ($B_t$): Reform,Capital Stock ($K_t$): Reform,Domestically-owned Capital Stock ($K^d_t$): Reform,Foreign-owned Capital Stock ($K^f_t$): Reform,Government Debt ($D_t$): Reform,Domestically-owned Gov Debt ($D^d_t$): Reform,Foreign-owned Gov Debt ($D^f_t$): Reform,Real interest rate ($r_t$): Reform,"Real interest rate on gov debt ($r_{gov,t}$): Reform","Real interest rate on HH portfolio ($r_{p,t}$): Reform",Wage rate: Reform,Total tax revenue ($REV_t$): Reform,Business tax revenue: Reform
2026,0.7352624833436513,0.33704970056347555,0.008257819093166457,0.04497891537261399,2.9457294681510593,2.613562665683767,2.5347523296311554,0.0788103360526116,0.684961897533173,0.4109771385199038,0.27398475901326924,0.05427193963027021,0.034298963709059424,0.050124399619902775,1.3507341204801986,0.14390986414523188,0.0074767115755773935,0.7365410325263702,0.3379279204253261,0.008272178628831318,0.0450571251655127,2.9457294681510593,2.6144284720797617,2.5347523296311554,0.07967614244860623,0.684961897533173,0.4109771385199038,0.27398475901326924,0.05441731019609184,0.034422114887654606,0.050266243188826734,1.3495664776171106,0.1344314491885307,0.007493258963002347
2027,0.7345938344406081,0.3382260270066724,0.008250309418998035,0.044938016334934966,2.900717195159058,2.5925976759601217,2.5101693418280373,0.08242833413208453,0.6509130888850344,0.39054785333102066,0.26036523555401375,0.05501262875522033,0.03492644106800541,0.05098168856794219,1.3448122778773457,0.14384969169159306,0.007487829415548942,0.7337909887594132,0.3398908240853351,0.008241292565091811,0.04488889781221468,2.870400629574504,2.5646070480435688,2.4772450158120876,0.08736203223148098,0.6552593562706942,0.39315561376241653,0.26210374250827767,0.0560332808325847,0.035791090012257776,0.05191387745006851,1.3367627743584667,0.13424777615399366,0.0075038948669009075
2028,0.7338943043115224,0.3390312151108543,0.008242452914161912,0.0448952116912507,2.861649205780294,2.5761404823150635,2.49100156341361,0.08513891890145359,0.6177460706111404,0.37064764236668424,0.24709842824445616,0.05557761193746516,0.03540506852870663,0.051675923961361475,1.3403408113751587,0.14374025987563185,0.007494182361833606,0.7312988468036077,0.3414031411927871,0.008213303026808904,0.04473643014639766,2.806112674162266,2.523515948185609,2.4299316373019773,0.09358431088363142,0.6269683947671486,0.37618103686028914,0.25078735790685946,0.057381506056684385,0.036933243682921425,0.053312143964851025,1.3263214147166993,0.1340314297050045,0.0075096217998812265
2029,0.733459345681345,0.3395742386119697,0.008237567842827002,0.04486860061192305,2.8296803735472684,2.565448577075719,2.4785268376252145,0.08692173945050462,0.5852558932034234,0.35115353592205406,0.23410235728136936,0.05595134616821521,0.035721678777405154,0.052193592310799675,1.3374043195132646,0.14362237711385542,0.0074985750010523045,0.7290958705601925,0.3425447558169713,0.008188561142520267,0.04460166088190633,2.7513899347566237,2.4900499646629384,2.39149667991577,0.09855328474716828,0.5998220914014231,0.3598932548408538,0.23992883656056924,0.05848686434382094,0.037869651786318674,0.05448452805743616,1.317919008741689,0.13378921412003336,0.007511930096718723
2030,0.7331417214339646,0.33992076404750676,0.008234000567692084,0.04484916926968545,2.802141730061068,2.558286075618616,2.470188916710289,0.08809715890832726,0.5532546889179648,0.33195281335077886,0.22130187556718592,0.05619968931205396,0.0359320635323032,0.05259594469634522,1.335462363794984,0.14349459223252145,0.007501160812270426,0.7271503928176849,0.3434128704581314,0.008166711254063628,0.04448264664918887,2.7040782571253352,2.462484956549866,2.3599179553338887,0.10256700121597713,0.573600502985744,0.3441603017914464,0.22944020119429762,0.05940035280397289,0.03864351670089046,0.05547879719741079,1.3110796776342966,0.13353761322054739,0.007512051144193054
2031,0.7330524782159519,0.34015230309488276,0.008232998266654924,0.04484370965633981,2.7789704714021894,2.55463844702666,2.465882366843382,0.08875608018327774,0.5218135075980127,0.31308810455880765,0.20872540303920506,0.056337119636391084,0.03604848810780909,0.05289584366946867,1.3343908851053192,0.14338397971324213,0.00750346348655271,0.7255558825122902,0.3441011464382445,0.008148803122012254,0.04438510362561373,2.6636025774622443,2.440372970647524,2.3345951406270107,0.10577783002051332,0.5483457280587225,0.32900743683523354,0.21933829122348897,0.06014294583412957,0.03927260695972987,0.056313811405316945,1.3055880439664271,0.13330912106343082,0.007511687439786462
2032,0.7333258460945381,0.34035122937213497,0.008236068493326875,0.04486043288709232,2.7603638984481416,2.5547111817266654,2.465745278184212,0.08896590354245318,0.4910310337732156,0.2946186202639294,0.19641241350928623,0.05637341159204862,0.036079232963808584,0.05310159556176704,1.3341083111034462,0.14331865349620904,0.007507109815381094,0.7244363393609045,0.34470090117029245,0.008136229401714308,0.04431661694933292,2.629808350299482,2.4236249854491323,2.3153292933884657,0.10829569206066646,0.5241317615183604,0.31447905691101624,0.20965270460734414,0.06072777325021613,0.03976804553189726,0.05700097277347142,1.3013054025281794,0.1331285915201332,0.007512610573119017
2033,0.7339824247636466,0.3405584747443259,0.008243442605283837,0.04490059894490764,2.7458454160414236,2.558188739908114,2.469382213942023,0.08880652596609057,0.4607720034990005,0.27646320209940034,0.18430880139960018,0.05632436640913583,0.03603768416714545,0.0532280790116946,1.3344902225022577,0.14330862160948982,0.007512684001449075,0.7237897898072686,0.3452590296996633,0.008128967927928221,0.04427706561031523,2.6018334654040127,2.4115967880533553,2.301353252402215,0.11024353565114056,0.5008003550029961,0.3004802130017977,0.20032014200119844,0.061176780967114285,0.04014842397523487,0.057560842680637554,1.298042284515808,0.13300342250651984,0.0075154146706645185
2034,0.734948265248189,0.34078093193361303,0.008254290072922792,0.04495968385687605,2.734403278841016,2.5643138332677586,2.4759441923411205,0.08836964092663831,0.4307651441664924,0.25845908649989546,0.17230605766659693,0.05621101225544105,0.0359416558030315,0.053295775239987006,1.3353740021947438,0.14334376049528363,0.007519910655610798,0.7235347978701716,0.345791609112014,0.008126104083608044,0.04426146767288448,2.5784249124052634,2.4033356123088,2.291590777678712,0.11174483463008807,0.47805689121091877,0.2868341347265513,0.19122275648436748,0.06151665796973143,0.040436351955793565,0.058019174551202195,1.2955865051077975,0.13292647403983116,0.007519910978257757
2035,0.7360994863418079,0.34098531356628475,0.00826721957190132,0.04503010934162911,2.725129556269836,2.5723660938053836,2.484667267673707,0.08769882613167657,0.400770480993548,0.24046228859612884,0.16030819239741917,0.056045897588574395,0.03580177834081587,0.05331703673858845,1.3366640930260936,0.14340348253091867,0.007527799970386143,0.7235379461987055,0.34626964589027454,0.008126139442854664,0.04426166138773008,2.5584879035498336,2.3979705903666617,2.28510599794082,0.11286459242584179,0.45563650934835614,0.2733819056090137,0.18225460373934244,0.06176447670159155,0.040646292453266654,0.05839251641400811,1.2938035654700712,0.13287719966863132,0.007525125110985551
2036,0.7373634454165232,0.34115363400778476,0.00828141524435383,0.045107431497882516,2.717508134014986,2.5819085702175433,2.4950856400594352,0.086822930158108,0.37070415659258416,0.22242249395555053,0.14828166263703363,0.05583729164128964,0.035625057089681694,0.05329961122129155,1.3382986828973928,0.14347557105586745,0.007535785543582529,0.7237163264408333,0.34667904146031103,0.008128142852252879,0.044272574854653565,2.5413264419448565,2.3949177044878045,2.2812654482489965,0.11365225623880792,0.4334349894930996,0.2600609936958598,0.1733739957972398,0.06193306450024794,0.040789112191113565,0.05869281803408937,1.2925943320608742,0.13284355396575684,0.0075304928610709955
2037,0.7386899283406299,0.3412830332409104,0.008296313129484095,0.04518857850134689,2.711081051020555,2.592524217128252,2.5067390586265645,0.08578515850168743,0.3405699873233174,0.20434199239399048,0.1362279949293269,0.05559575170029349,0.03542043569164721,0.05325312915522634,1.3401979087152212,0.14355297480517334,0.007543586702024659,0.7240163100420353,0.3470216890685955,0.008131512003223805,0.04429092736965637,2.526372804752312,2.3936774192424686,2.279512015363727,0.11416540387874159,0.41143464898097504,0.24686078938858508,0.16457385959238996,0.06203657925651672,0.04087680507560116,0.05893299834795382,1.291853318983115,0.13281942813587105,0.007535766648315884
2038,0.740075912160124,0.34138368790541906,0.008311879276141533,0.04527336547859844,2.7057067806635757,2.60406821591088,2.519455466240011,0.08461274967086943,0.31041885737260805,0.18625131442356485,0.12416754294904318,0.055327356421582055,0.035193063701204175,0.053182866976651866,1.3423166206714865,0.14363816546084412,0.007551301939227175,0.7244245049610695,0.34731051059714163,0.008136096488183251,0.044315899543824436,2.5133365843123734,2.3939823265249123,2.279534424463364,0.11444790206154826,0.38967026641501595,0.23380215984900962,0.15586810656600633,0.06208504171901223,0.040917860218643465,0.05912193987848453,1.2915067829208553,0.13280564650711463,0.007541022162088914
2039,0.7416484691704335,0.34152491605933394,0.008329540848163773,0.04536956592250099,2.7016640448809772,2.6168630129258577,2.5335172052326507,0.08334580769320692,0.28024473274721107,0.16814683964832666,0.1120978930988844,0.05503775554849017,0.034947727317997,0.053094388357828204,1.3446126222264985,0.14375532270492028,0.007560348002417507,0.7250631237828127,0.34762011316349734,0.008143268890990294,0.04435496770859047,2.502379035831574,2.3960542963396096,2.28149747270783,0.11455682363177946,0.3681359385395734,0.22088156312374407,0.1472543754158293,0.062086820354828876,0.04091936699613912,0.05926772278460346,1.291494070256162,0.13282535341319057,0.007547707027164377
2040,0.7434960843592935,0.34175328297647756,0.008350291630814901,0.045482592664534104,2.699070430897856,2.631155576227774,2.5491476766842607,0.08200789954351322,0.2498712570226585,0.14992275421359513,0.09994850280906337,0.05473028145958856,0.03468724957807973,0.052991945043556296,1.3470616459345548,0.14392281103627177,0.0075716897962829575,0.726010809039923,0.34799956836479945,0.008153912455142907,0.044412942698570684,2.4934918550557894,2.400025654562914,2.2854944355378333,0.11453121902508048,0.34666236586326044,0.2079974195179563,0.13866494634530413,0.06204794066037857,0.04088642992825392,0.05937711756630283,1.2917720591162358,0.13289390238582918,0.007556762843224615
2041,0.7456062442055406,0.3420574289202129,0.008373991083272655,0.04561168027890282,2.6978758141234502,2.6469792010420186,2.56639631881081,0.08058288223120853,0.21913249218773354,0.13147949531264014,0.08765299687509338,0.054402708435837666,0.03440974495585512,0.05287411457658608,1.3496836845110973,0.1441369351665228,0.007585125105666326,0.7272491559928752,0.3484398006360776,0.0081678204748552,0.04448869864266459,2.4865267866822145,2.405839892193879,2.291472466600807,0.11436742559307207,0.32509053346901257,0.19505432008140758,0.130036213387605,0.061968494129067214,0.04081912652394375,0.059450863410728055,1.2923405876086504,0.133007778156035,0.007567993866098402
