,Variable,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2025-2034
0,,-0.0,323752.80534503807,333368.77408772457,342810.01995583,353104.1176594092,363302.75978946383,373694.97854128317,384154.7978322734,394698.6807726337,405331.28267290717,3274218.2166565633
1,,-46462.055145311504,-47661.070162885386,-49429.24360707965,-51091.59904334924,-52966.8776593269,-54971.36651614197,-57107.875612116724,-59360.67477484529,-61689.23973826396,-64093.05409732599,-544833.0563566466
2,,416.4760287109203,1018.5207002779133,1587.0556787239661,2282.1398572930707,3125.6102316547785,4099.6037954462045,5204.833317619172,6441.521124093096,7807.368256516842,9303.893615167111,41287.02260550308
3,,-46045.57911660058,277110.2558824306,285526.58615936886,294000.56076977385,303262.8502317371,312430.997068768,321791.9362467856,331235.6441815212,340816.80929088657,350542.1221907483,2770672.1829054197
