Year,GDP ($Y_t$): Baseline,Labor ($L_t$): Baseline,Government Expenditures ($G_t$): Baseline,Lump sum transfers ($TR_t$): Baseline,Wealth ($B_t$): Baseline,Capital Stock ($K_t$): Baseline,Domestically-owned Capital Stock ($K^d_t$): Baseline,Foreign-owned Capital Stock ($K^f_t$): Baseline,Government Debt ($D_t$): Baseline,Domestically-owned Gov Debt ($D^d_t$): Baseline,Foreign-owned Gov Debt ($D^f_t$): Baseline,Real interest rate ($r_t$): Baseline,"Real interest rate on gov debt ($r_{gov,t}$): Baseline","Real interest rate on HH portfolio ($r_{p,t}$): Baseline",Wage rate: Baseline,Total tax revenue ($REV_t$): Baseline,Business tax revenue: Baseline,GDP ($Y_t$): Reform,Labor ($L_t$): Reform,Government Expenditures ($G_t$): Reform,Lump sum transfers ($TR_t$): Reform,Wealth ($B_t$): Reform,Capital Stock ($K_t$): Reform,Domestically-owned Capital Stock ($K^d_t$): Reform,Foreign-owned Capital Stock ($K^f_t$): Reform,Government Debt ($D_t$): Reform,Domestically-owned Gov Debt ($D^d_t$): Reform,Foreign-owned Gov Debt ($D^f_t$): Reform,Real interest rate ($r_t$): Reform,"Real interest rate on gov debt ($r_{gov,t}$): Reform","Real interest rate on HH portfolio ($r_{p,t}$): Reform",Wage rate: Reform,Total tax revenue ($REV_t$): Reform,Business tax revenue: Reform
2026,0.5881322548214009,0.3004680874879186,0.0066053822589792815,0.03597838790838529,1.9471431310041558,1.7527854116547665,1.6184048686375352,0.13438054301723143,0.5478971039443676,0.32873826236662057,0.21915884157774707,0.07418098328860664,0.051164979035954544,0.06869980602854636,1.2119871664873072,0.11468637294782158,0.006306173080383048,0.5936938533717373,0.30463168241711924,0.006667845223890317,0.03631861161529953,1.9471431310041558,1.7568901549845708,1.6184048686375352,0.13848528634703566,0.5478971039443676,0.32873826236662057,0.21915884157774707,0.07505556745622295,0.051905886044287905,0.06955237377782597,1.2067265249650063,0.11148147372196676,0.0063778266893861875
2027,0.5883526303147822,0.30190698483440354,0.006607857321964455,0.035991874257422125,1.9177153465771326,1.7409345675063386,1.6036610875680335,0.137273479938305,0.5233358783597301,0.3140542590090992,0.2092816193506308,0.07506622784621599,0.05191491703061245,0.0697152938669312,1.2066627714551978,0.11469016776025526,0.0063205921276852095,0.5938685712268765,0.30575794123063404,0.006669807500591183,0.0363293047221234,1.9225378907018689,1.747729821013948,1.6069930093750378,0.14073681163891036,0.5270624341540601,0.31554488132683123,0.2115175528272288,0.07574267650990171,0.052487972860182835,0.07035461046125419,1.2026353689864757,0.11145769508822832,0.00638903163579953
2028,0.5863501834839147,0.3024408810474692,0.0065853676070019955,0.03586936589311324,1.8803101956474193,1.7204684659655238,1.5803361417509152,0.14013232421460867,0.4996956170427796,0.2999740538965041,0.19972156314627548,0.07611510645051342,0.05280347817497086,0.07086829828570843,1.2004330450962157,0.11430532405630286,0.006313096059652851,0.5935134062901685,0.30637220050010305,0.0066658186015761895,0.03630756868475228,1.8999050138944933,1.7393014130381004,1.5969552484741822,0.1423461645639181,0.5071348958522967,0.302949765420311,0.20418513043198566,0.07627235379440966,0.0529366908072691,0.07100428322074326,1.1995063483333412,0.11132894384752014,0.006392327301419131
2029,0.5863918195144185,0.30303729148917713,0.006585835226138627,0.0358719100622743,1.8604209964877572,1.715286058215167,1.5739245994762432,0.1413614587389239,0.4770485910082028,0.286496397011514,0.19055219399668877,0.07650214132777824,0.053131356112455716,0.07141666740561856,1.198155536680598,0.11421695453299595,0.00631865742887241,0.593592318414469,0.30676665038756584,0.006666704872889487,0.036312393861202844,1.8840274912737385,1.7362725704160868,1.5931577850991585,0.14311478531692845,0.4879818639158675,0.29086970617457997,0.1971121577412875,0.07650763981126141,0.05313601417179263,0.07138008393578368,1.1981232595485827,0.11124246461096435,0.0063963196188937775
2030,0.586571324498816,0.30342040903717177,0.0065878512676490475,0.035882889826041736,1.8445636045005294,1.7131422587005283,1.571122930841711,0.14201932785881727,0.4549712794615577,0.2734406736588184,0.18153060580273928,0.07669771702477253,0.053297038741902,0.07178713457520827,1.1970089784160973,0.11413637062515553,0.006323164216685627,0.5937619811550987,0.30697378632185396,0.006668610375007043,0.036322771937543005,1.8714716656107029,1.7356700860935725,1.5922614601759213,0.14340862591765122,0.4693951089014656,0.27921020543478164,0.19018490346668393,0.07658711571204596,0.053203342456553795,0.07160935309397173,1.197657020065483,0.11115899337845683,0.006399206927340363
2031,0.5869076564391185,0.3036627172378026,0.006591628651074952,0.03590346397163611,1.8320931430511915,1.7134974360926585,1.5712521465866989,0.14224528950595963,0.4334967423714026,0.26084099646449266,0.17265574590690996,0.07674373527455042,0.053336023261670515,0.07201748423919394,1.1967396168353333,0.11407312649579363,0.0063273943093017804,0.5940553719329997,0.30706319477702626,0.006671905481207066,0.036340719506802795,1.8617654130865253,1.7371003808055085,1.5937527379845635,0.1433476428209451,0.4514259389650754,0.2680126751019618,0.18341326386311357,0.07654570336842398,0.05316825984614633,0.0717236232639051,1.1978999053280721,0.11108920630955085,0.006401816927689991
2032,0.5875065234205739,0.3038489500786781,0.006598354596306429,0.035940098846168174,1.8229937143987898,1.7163806341272074,1.5742516994293971,0.14212893469781038,0.41270154243878415,0.24874201496939255,0.1639595274693916,0.0766605774887249,0.053265575855237876,0.07212565515583053,1.1972264895759306,0.11404961754356255,0.006332756817573927,0.5945851238042492,0.30711740436442453,0.006677855186538352,0.03637312657418852,1.8549899227281446,1.7406714307854234,1.5976611898005904,0.14301024098483306,0.43416833733418825,0.2573287329275542,0.17683960440663402,0.07639982751799103,0.05304468061394167,0.07173735418110888,1.1987565017271713,0.11105585985699618,0.006405576792988348
2033,0.5883746683532499,0.30402460032165884,0.006608104833756444,0.035993206739528855,1.816756483906706,1.7214304048729112,1.5796701475233172,0.14176025734959402,0.39247044247436846,0.23708633638338888,0.15538410609097958,0.0764770454815557,0.05311009607936251,0.07213866399808483,1.1983028758043162,0.11407070234065478,0.006339691811421081,0.5953665839238481,0.307180118520868,0.006686631856696778,0.036420931809750805,1.8507359089380833,1.7461056134068753,1.6036304730420736,0.14247514036480177,0.41751819125592016,0.24710543589600958,0.17041275535991057,0.07617379729232224,0.052853198324993286,0.07167354934811594,1.20008695390707,0.11106453232586705,0.006410962769001053
2034,0.5894550643414102,0.3042069008819158,0.0066202388876777565,0.03605929895238759,1.8125931632284682,1.7280582269685716,1.5868347012101411,0.14122352575843053,0.37257663258073004,0.22575846201832694,0.1468181705624031,0.07622524019913844,0.05289677836177015,0.07208758003899408,1.1997838168140473,0.1141302071539512,0.006347991283565148,0.5963500592351393,0.3072670531181932,0.006697677383141028,0.03648109516427714,1.8482948745715049,1.7528833188660704,1.6110660282258376,0.1418172906402328,0.401252593399081,0.23722884634566735,0.16402374705341363,0.07589569395944412,0.05261760212282118,0.07155963234395918,1.2017292490292404,0.11110936440515928,0.006417800128450655
2035,0.5906553652796841,0.304371218738343,0.006633719608141759,0.03613272627183249,1.8098978804632802,1.7357890800493219,1.595244543237988,0.14054453681133383,0.3528174134404103,0.2146533372252922,0.1381640762151181,0.07592128574802487,0.052639282295201775,0.07198834213696359,1.201577879829881,0.11421146695169704,0.006356857656915217,0.5974354173390546,0.30734824852093123,0.0067098671671657435,0.036547491105079696,1.8470526435904282,1.7605166962436893,1.6194586167325113,0.14105807951117788,0.3851691375219717,0.22759402685791677,0.1575751106640549,0.07558039739831565,0.052350497548449365,0.07141039561012034,1.2035983390497094,0.11117263585773896,0.006425197806631667
2036,0.591910820809779,0.3045010866168879,0.006647819776288368,0.036209527603258546,1.80826887624673,1.744283952659983,1.6045410325592777,0.13974292010070521,0.3331231954049954,0.2037278436874523,0.1293953517175431,0.07557703743527223,0.05234765114411369,0.07185204571251509,1.203618304153467,0.11430140355760712,0.006365737420723845,0.5985666495909991,0.30740828472326454,0.006722572169121551,0.03661669333601035,1.8466682261924539,1.768722021461046,1.6285098807491698,0.14021214071187607,0.36919944979457453,0.21815834544328397,0.15104110435129056,0.07523715178085626,0.052059715834153614,0.07123458581822154,1.2056418147338324,0.11124455588936628,0.006432667845268544
2037,0.5931978522967494,0.3046032942516797,0.0066622745777060585,0.03628826055409613,1.807422398938329,1.7533040827334525,1.6144514404743786,0.1388526422590739,0.31350070710275735,0.1929709584639503,0.12052974863880705,0.07520550973075564,0.05203291016176022,0.07169056487217718,1.2058306575786049,0.11439858491497784,0.006374540165163929,0.5997183683163252,0.3074498616285839,0.006735507257060086,0.036687148765460545,1.8468849283010644,1.7772819300687128,1.6379753467311327,0.13930658333758017,0.3533472648677111,0.2089095815699318,0.1444376832977793,0.07487658344424214,0.05175425911829673,0.07104190076362962,1.2077982596501995,0.11132158978101267,0.0064400746154067825
2038,0.594523836182322,0.3046922650784374,0.006677166858076081,0.03636937633650733,1.8072736387791695,1.7627771518898618,1.6248796137131274,0.1378975381767345,0.2939946838080194,0.1823940250660421,0.1116006587419773,0.07481407084447966,0.05170130135278012,0.07151029598838247,1.20817316561374,0.11450523574138152,0.006383435880903496,0.6008934727346352,0.3074850185583947,0.00674870499245637,0.036759034721403856,1.847604439200078,1.786109180293463,1.6477448914325339,0.13836428886092916,0.33765849056177444,0.19985954776754414,0.1377989427942303,0.07450578625190385,0.05144013699186658,0.070838534522696,1.2100264753961376,0.11140556514996364,0.006447541624360414
2039,0.5960130289843325,0.30484224755237754,0.006693892156908037,0.036460476242335366,1.8080475658472295,1.7729764205609058,1.6360478427909244,0.13692857776998144,0.27460542241247043,0.17199972305630504,0.1026056993561654,0.07441005082405966,0.05135903439241195,0.0713185921196949,1.210603536707345,0.11464491970239707,0.006393850444788987,0.6022237094213982,0.30758820263258513,0.006763645036534817,0.03684041071323693,1.84911459011293,1.7955311802284915,1.6581007518186792,0.13743042840981226,0.32214071050733484,0.1910138382942508,0.13112687221308403,0.0741295632942743,0.05112141840956779,0.07062952163430687,1.2122983624224628,0.11152093520259024,0.00645654438370411
2040,0.597742361248756,0.3051009206372991,0.006713314490176891,0.036566266354357085,1.809803338908359,1.784054878936216,1.648073888995163,0.13598098994105304,0.2551863364872837,0.1617294499131961,0.09345688657408761,0.07399944340372938,0.051011186893382146,0.07112270174678811,1.213086731955337,0.11483277521951149,0.006406682263576272,0.6037896248125473,0.3078052068755168,0.006781232015754141,0.036936203919146315,1.8515285867616849,1.8057452696753589,1.669212032392497,0.1365332372828619,0.3066540976272632,0.18231655436918792,0.12433754325807529,0.07375133299114792,0.05080099929757521,0.07041962646091365,1.2145936970897928,0.11168127371071968,0.006467987709791824
2041,0.5997159077357558,0.30546220761373194,0.0067354796219914305,0.0366869959159561,1.8125900631185994,1.7961047703075812,1.6610669013458637,0.13503786896171754,0.23559985056331126,0.15152316177273567,0.0840766887905756,0.07357750913591155,0.05065374381625183,0.07091919105978374,1.2156524094747556,0.11506950351707619,0.006421897820428842,0.6055886734392467,0.30812744037031253,0.006801437341655626,0.03704625865519933,1.8548683786357494,1.8168146425205491,1.6811583591233565,0.13565628339719255,0.2910669949124543,0.1737100195123929,0.11735697540006142,0.07336685158219705,0.05047528453962117,0.07020582896205807,1.2169387008004167,0.11188614545273785,0.006481776084219225
2042,0.6018894705220428,0.30589581890504547,0.006759891160297007,0.0368199609627242,1.8163441497806228,1.80907191190034,1.6749998561371733,0.1340720557631668,0.21578320199875975,0.14134429364344953,0.07443890835531022,0.07313984190983366,0.05028297250901134,0.07070400849102038,1.2183288653809785,0.11534446789820962,0.0064389484693835874,0.6075766983686244,0.30852414288612107,0.006823765082552794,0.03716787358907371,1.859074865958492,1.8286886507160593,1.6939171513368203,0.1347714993792391,0.27531675444431486,0.16515771462167156,0.11015903982264329,0.07297128418682226,0.05014017824985131,0.06998371169563708,1.2193637676929043,0.11212661112392025,0.006497358011173858
2043,0.6043265647223235,0.30643350549345705,0.006787262450788266,0.0369690469724029,1.821241751912955,1.823157106228941,1.690061087064814,0.1330960191641269,0.19571547228306663,0.13118066484814092,0.0645348074349257,0.0726868244293715,0.04989919718057526,0.07047768457104037,1.221115550227482,0.11567085806390374,0.006458504147432357,0.6098148142390298,0.3090248852134158,0.006848901624109091,0.037304787225775585,1.864329156651407,1.8415685833858781,1.7076796716004998,0.13388891178537837,0.25938752278998256,0.15664948505090726,0.10273803773907529,0.07256425897729765,0.04979536543311914,0.06975313405854355,1.2218723689743232,0.11241404908049006,0.006515370324049567
2044,0.6070139410769467,0.30708239333421106,0.006817444689477792,0.03713344329529699,1.8270345667845764,1.8381906292346157,1.706054206028753,0.1321364232058628,0.17530885279591263,0.12098036075582352,0.05432849204008911,0.07222818497782862,0.04951065917985607,0.07025020442832208,1.2239539332149956,0.11604723659360479,0.00648054832717731,0.6122851512257779,0.3096337494657205,0.00687664626822986,0.03745590622209248,1.8703724243187185,1.8552759268990204,1.7222430998648028,0.13303282703421757,0.243181262041143,0.14812932445391563,0.09505193758722735,0.07215479965471897,0.04944849054907816,0.06952342255087261,1.2244096928930275,0.11274616237814976,0.006535742150943687
2045,0.6099062133445596,0.30782917080786665,0.006849928138171538,0.03731037328802611,1.8334382277765282,1.8539431055112054,1.722738933091375,0.13120417241983057,0.15450021442601866,0.11069929468515316,0.0438009197408655,0.0717707199292969,0.04912311607871751,0.0700285064067227,1.2268023722825074,0.11646516949841704,0.006504685075468145,0.6149396351275328,0.31033408788868977,0.006906459087927571,0.03761828948774904,1.8769278538995093,1.8695912848233212,1.7373818983624307,0.1322093864608905,0.2266168665558322,0.13954595553707855,0.08707091101875367,0.07174823415220047,0.049104067174729274,0.06930017902637962,1.2269428205789241,0.11311416620821775,0.0065580313970373255
2046,0.6130634077622948,0.30870093364992274,0.14294461078984255,0.03750350867039902,1.8406573396612558,1.8706292889342804,1.7403242028448902,0.13030508608939015,0.1332980570170999,0.10033313681636552,0.03296492020073439,0.07131289398283643,0.04873526724164797,0.06981102897602096,1.2296705531111995,0.11693529508340625,0.006531523449982127,0.617824409619467,0.311146467869555,0.13153872742033593,0.037794759426622596,1.8841514144085176,1.8846817884790832,1.753259238925677,0.13142254955340626,0.20969565368328802,0.13089217548284074,0.07880347820044728,0.07134320555205989,0.048760945792555715,0.06908215956699007,1.2294801026179916,0.11352519318723946,0.006582704289366695
2047,0.6086250994562235,0.30818469169498425,0.12939664341246118,0.03723200055164093,1.8494027967706699,1.8402774421291472,1.7071654230346844,0.13311201909446285,0.2425809328678488,0.14223737373598533,0.10034355913186345,0.0724121754558342,0.04966652735088928,0.0697630622687453,1.2228131914623532,0.11640570466426538,0.00650044060425064,0.6137369184362862,0.3106798537501636,0.1188067688513958,0.03754471250368857,1.8927340009674039,1.8566398058805464,1.722612612283017,0.13402719359752946,0.3122909702388527,0.1701213886843869,0.14216958155446582,0.0723529164836193,0.04961632590722455,0.069079181191574,1.2231802826919467,0.11307711075380938,0.006554164336678942
2048,0.6046018523298871,0.3077981221271474,0.11711895451686108,0.03698588372111804,1.8558785345243543,1.8121987970434537,1.676390379031311,0.13580841801214263,0.3400478594723086,0.17948815549304314,0.16055970397926544,0.07347866338372049,0.05057000629474838,0.06985914328520887,1.2162555276196785,0.11595980782320361,0.006472809393555356,0.6100388935007882,0.3103291544203881,0.10727417440327736,0.03731849110203242,1.8992406273210138,1.8307658341328445,1.6942479128560042,0.13651792127684034,0.40380925690222463,0.20499271446500958,0.19881654243721505,0.07332673213551419,0.05044129721133599,0.06919108414961102,1.2171840789751203,0.11269916012365767,0.006528829448625183
2049,0.6009768053695952,0.307506449342381,0.10603411852091174,0.03676412668441097,1.8608067658930187,1.7865572081703807,1.6482192247801655,0.13833798339021527,0.42696344399105524,0.2125875411128533,0.21437590287820193,0.07449194368960409,0.05142841021724506,0.07004322095203931,1.2101098737570037,0.11558171321390556,0.006448242652412512,0.6067156326796601,0.31006379754814384,0.09687198343034603,0.037115195816238136,1.9043355002286002,1.8072041099302227,1.668358892747305,0.13884521718291767,0.4854361099121598,0.23597660748129515,0.24945950243086465,0.07424677789184968,0.05122071716209298,0.06937128993366287,1.2115893390992984,0.1123784986172286,0.006506360719364597
2050,0.5977418511861315,0.30729770952450575,0.09603245346668786,0.03656623340584626,1.864659549219183,1.7633603237432656,1.6226735635515994,0.14068676019166623,0.5044624606658689,0.24198598566758378,0.2624764749982851,0.07544326584769781,0.0522343260801351,0.0702805665563804,1.2044136490706332,0.11526454567111677,0.006426622788456257,0.6037604301625312,0.3098746037869858,0.0874958606055137,0.036934416241791,1.9084478537777136,1.785951928887628,1.6449526021937269,0.14099932669390106,0.558235625456876,0.2634952515839867,0.2947403738728893,0.07510616152782515,0.05194874698737169,0.06959152350950548,1.2064240528428156,0.11211019510670268,0.006486669589915778
2051,0.5948522877356094,0.30715227647879556,0.08699373450687437,0.03638946895468257,1.8676367337096904,1.7424043058736136,1.5995484074498463,0.1428558984237673,0.5735645848365082,0.2680883262598442,0.305476258576664,0.07633139676077007,0.052986709260825646,0.07054991626022045,1.1991588900695902,0.11499892706378306,0.006407538554910345,0.6011295713303472,0.30974375344067506,0.07902999865401633,0.03677347799778548,1.9117457516939078,1.7668014259230673,1.623817599791189,0.1429838261318783,0.6231641489436949,0.28792815190271887,0.335235997040976,0.07590493765599321,0.05262543295238535,0.06983497618948217,1.2016745629089298,0.1118864990938237,0.006469362119358255
2052,0.592262902324011,0.30705021215628897,0.07880702885115666,0.03623106755608971,1.8698981905394445,1.7234888060974198,1.578642987324392,0.14484581877302802,0.6351785838999794,0.2912552032150525,0.3439233806849269,0.07715560315118017,0.05368493856062234,0.07083504190565451,1.194335853856899,0.11477437785002356,0.0063905683991845015,0.5987786804980476,0.30965254597956043,0.0713670899223833,0.036629666491617,1.9143651070496988,1.7495523581111256,1.60475187806848,0.14480048004264567,0.681073648315395,0.30961322898121874,0.37146041933417623,0.07664330784643847,0.05325094581792962,0.07008863336213916,1.197327655775044,0.1116981294264344,0.006454028032537187
