Year,GDP ($Y_t$): Baseline,Labor ($L_t$): Baseline,Government Expenditures ($G_t$): Baseline,Lump sum transfers ($TR_t$): Baseline,Wealth ($B_t$): Baseline,Capital Stock ($K_t$): Baseline,Domestically-owned Capital Stock ($K^d_t$): Baseline,Foreign-owned Capital Stock ($K^f_t$): Baseline,Government Debt ($D_t$): Baseline,Domestically-owned Gov Debt ($D^d_t$): Baseline,Foreign-owned Gov Debt ($D^f_t$): Baseline,Real interest rate ($r_t$): Baseline,"Real interest rate on gov debt ($r_{gov,t}$): Baseline","Real interest rate on HH portfolio ($r_{p,t}$): Baseline",Wage rate: Baseline,Total tax revenue ($REV_t$): Baseline,Business tax revenue: Baseline,GDP ($Y_t$): Reform,Labor ($L_t$): Reform,Government Expenditures ($G_t$): Reform,Lump sum transfers ($TR_t$): Reform,Wealth ($B_t$): Reform,Capital Stock ($K_t$): Reform,Domestically-owned Capital Stock ($K^d_t$): Reform,Foreign-owned Capital Stock ($K^f_t$): Reform,Government Debt ($D_t$): Reform,Domestically-owned Gov Debt ($D^d_t$): Reform,Foreign-owned Gov Debt ($D^f_t$): Reform,Real interest rate ($r_t$): Reform,"Real interest rate on gov debt ($r_{gov,t}$): Reform","Real interest rate on HH portfolio ($r_{p,t}$): Reform",Wage rate: Reform,Total tax revenue ($REV_t$): Reform,Business tax revenue: Reform
2026,0.7353473214688737,0.3371110957457728,0.008258771920090393,0.04498410530898253,2.9457294681510593,2.6135805145883904,2.5347049091102787,0.07887560547811145,0.6850409317346343,0.41102455904078056,0.27401637269385376,0.05428315432227919,0.03430846427425763,0.05013490159553369,1.3506439475351082,0.14392981820743275,0.007477847748837233,0.7423204477539209,0.3419085473338021,0.00750337912652703,0.045410677477175254,2.9457294681510593,2.6183101551372134,2.5347049091102787,0.08360524602693463,0.6850409317346343,0.41102455904078056,0.27401637269385376,0.055074508418842705,0.03497886263947758,0.05090711039331158,1.3443206298937156,0.13565148772655605,0.007568088803774554
2027,0.7347102091390871,0.338296798390112,0.008251616436871015,0.044945135565415455,2.9008995999791525,2.592794171334246,2.5103101466395237,0.08248402469472241,0.6509824222327146,0.39058945333962874,0.2603929688930859,0.055021225708432556,0.034933724006710576,0.05098992281852255,1.3447439446892075,0.14387489718351737,0.007489222132597685,0.7416882212114939,0.3427769615217659,0.0067472897194753335,0.045372006660775066,2.9106602663933927,2.601705365466158,2.5153038768942295,0.08640148857192853,0.6589273158319383,0.39535638949916296,0.26357092633277535,0.055649733339412276,0.035466166424291776,0.0515709107647866,1.3397728021282658,0.13558119980694525,0.007575499010110621
2028,0.7340488910572788,0.33911419678846033,0.008244189096014756,0.044904668469482226,2.862035872987712,2.5765401969682165,2.4913547921972965,0.08518540477091975,0.6178018013173594,0.3706810807904156,0.24712072052694378,0.05558341496849639,0.035409984586554255,0.051681759780747766,1.3402950863985121,0.14377201422293265,0.007495898690333447,0.7411433887016877,0.34333354116314363,0.006068099939848232,0.04533866952959936,2.881314608460489,2.5898487016074636,2.5015201253878083,0.08832857621965517,0.6329908051211345,0.37979448307268066,0.2531963220484538,0.056051746998814135,0.03580673368897071,0.05207545580594833,1.3366183141268042,0.13548613096803253,0.007579520625931721
2029,0.7336605363134016,0.3396728730275566,0.008239827438386955,0.04488090832418422,2.830301817269828,2.566084877325352,2.479125793194331,0.08695908413102094,0.5852933734591623,0.3511760240754974,0.23411734938366494,0.055954104308259936,0.03572401534530196,0.05219683495341294,1.3373827110358265,0.14366227361157735,0.007500696866599882,0.740770101653044,0.34365268547848876,0.005458539292161633,0.045315831727905063,2.8572834572784096,2.582520403535972,2.493027979449581,0.08949242408639074,0.6070924630480474,0.3642554778288284,0.24283698521921904,0.056296871310613554,0.03601439159915226,0.05243640843539963,1.3347044362010632,0.1353770045012274,0.007581509513369929
2030,0.7333998810433681,0.3400392020919737,0.008236899988511057,0.04486496204253572,2.8030382327871415,2.559202308191928,2.4710772151852023,0.08812509300672587,0.5532683626698991,0.3319610176019394,0.22130734506795968,0.05619905658055897,0.035931527511624595,0.05259631676520786,1.3354673021081793,0.14354457308888027,0.007503787346800657,0.7405112212989349,0.3438103628420064,0.005456631671184868,0.0452999940680861,2.8367575960729394,2.5782273546288597,2.4880852044140718,0.09014215021478772,0.5811206527647796,0.34867239165886776,0.2324482611059119,0.05643538994238729,0.03613173813807445,0.052700786295647284,1.3336260895870446,0.1352617896287647,0.0075821280868143826
2031,0.7333805044661498,0.3402956028337718,0.008236682367902174,0.044863776509033323,2.780194502199876,2.5558904233273956,2.467116480260725,0.08877394306667087,0.5217967032319187,0.31307802193915124,0.2087186812927675,0.05633263300445547,0.03604468724201711,0.05289296513524125,1.334425829626092,0.14344643889937983,0.007506716237753612,0.740451049550896,0.3438809326501961,0.005456188281460829,0.045296312813825707,2.8198910891500963,2.5768172034604593,2.4864410672072235,0.09037613625323593,0.555750036571455,0.333450021942873,0.22230001462858207,0.056484532460702744,0.03617336939276124,0.05288110778354209,1.3332440722259955,0.13516369244962007,0.007582669286437459
2032,0.7337397981492488,0.3405255877745456,0.008240717637351607,0.04488575623915586,2.7619829412712282,2.5563701107356605,2.4673975394380743,0.08897257129758616,0.490975669721923,0.2945854018331538,0.19639026788876923,0.0563644707940444,0.03607165873579633,0.05309496528912582,1.3341779109681726,0.1433965526781467,0.007511138469955348,0.7407460014529308,0.3439460813970814,0.005458361704150219,0.04531435631121483,2.8071437535359496,2.578719090304873,2.4884829104986834,0.09023617980618934,0.5311014050621101,0.31866084303726605,0.21244056202484407,0.056448708026211276,0.03614302059893772,0.05298084916771871,1.3335225319870656,0.13511031981621918,0.007584845933265869
2033,0.7345022228797482,0.34077148387335804,0.008249280518824885,0.044932397416898,2.7479451477824264,2.5603445275330925,2.471544202095683,0.08880032543740951,0.4606682428112388,0.2764009456867433,0.18426729712449552,0.05631020607426418,0.036025688190388476,0.05321704860418744,1.33460054130092,0.14340561861122295,0.0075176727158643465,0.7414097393746866,0.34404205762277607,0.005463252613647669,0.04535496017202427,2.7980537876862477,2.5836188042632235,2.4938219042073735,0.08979690005585,0.5070531391314573,0.3042318834788744,0.20282125565258294,0.05634299808153559,0.03605346805298411,0.05301430185576926,1.334345094858546,0.1351073408288003,0.00758914663581679
2034,0.7355985306923991,0.3410418912055812,0.008261593280311268,0.044999463644002834,2.737091302016211,2.5670789608861764,2.478730700068545,0.08834826081763153,0.43060100324610995,0.25836060194766597,0.17224040129844398,0.05619066526681865,0.035924418781110676,0.05327951426006749,1.3355328026971067,0.14346436397660134,0.007526085736276044,0.7423764608116311,0.3441791664425289,0.0054703761286712385,0.045414099035577755,2.791650094008558,2.590795425898372,2.501645738453737,0.0891496874446351,0.4833405925913681,0.29000435555482085,0.19333623703654723,0.05618811337732832,0.03592225693908575,0.05300173917781139,1.3355527117841999,0.13514982735344838,0.0075953717005940715
2035,0.7369106413631631,0.3413056529577691,0.008276329748980401,0.04507973152904167,2.728540204114072,2.5758806088611874,2.488221382783617,0.08765922607757033,0.4005313688840917,0.24031882133045498,0.1602125475536367,0.05601816283784969,0.035778282750628915,0.053294501709748164,1.3368811141599348,0.14355325666473204,0.00753544001738494,0.7435262002498132,0.3443238738892157,0.0054788482550233416,0.04548443407336602,2.7870666397060284,2.5995678257506243,2.5112343360281826,0.08833348972244162,0.459720506129743,0.27583230367784584,0.18388820245189721,0.05599543884133569,0.035759032038235564,0.052954494306542504,1.3370589843129017,0.13521819118564896,0.007602546732132861
