Year,GDP ($Y_t$): Baseline,Labor ($L_t$): Baseline,Government Expenditures ($G_t$): Baseline,Lump sum transfers ($TR_t$): Baseline,Wealth ($B_t$): Baseline,Capital Stock ($K_t$): Baseline,Domestically-owned Capital Stock ($K^d_t$): Baseline,Foreign-owned Capital Stock ($K^f_t$): Baseline,Government Debt ($D_t$): Baseline,Domestically-owned Gov Debt ($D^d_t$): Baseline,Foreign-owned Gov Debt ($D^f_t$): Baseline,Real interest rate ($r_t$): Baseline,"Real interest rate on gov debt ($r_{gov,t}$): Baseline","Real interest rate on HH portfolio ($r_{p,t}$): Baseline",Wage rate: Baseline,Total tax revenue ($REV_t$): Baseline,Business tax revenue: Baseline,GDP ($Y_t$): Reform,Labor ($L_t$): Reform,Government Expenditures ($G_t$): Reform,Lump sum transfers ($TR_t$): Reform,Wealth ($B_t$): Reform,Capital Stock ($K_t$): Reform,Domestically-owned Capital Stock ($K^d_t$): Reform,Foreign-owned Capital Stock ($K^f_t$): Reform,Government Debt ($D_t$): Reform,Domestically-owned Gov Debt ($D^d_t$): Reform,Foreign-owned Gov Debt ($D^f_t$): Reform,Real interest rate ($r_t$): Reform,"Real interest rate on gov debt ($r_{gov,t}$): Reform","Real interest rate on HH portfolio ($r_{p,t}$): Reform",Wage rate: Reform,Total tax revenue ($REV_t$): Reform,Business tax revenue: Reform
2026,0.8368290169315024,0.4167216197572607,0.00939852473134123,0.05119211622687776,2.9000785672389506,2.5999288043087803,2.43233051453681,0.16759828977197044,0.779580087836901,0.4677480527021406,0.31183203513476043,0.06915913559838541,0.04691070336274114,0.06402688577316033,1.2434035181082064,0.1620406803825881,0.0088706545749248,0.8426077146734052,0.4209627323294494,0.009463425962707907,0.051545617058300755,2.9000785672389506,2.6041099695848615,2.43233051453681,0.17177945504805142,0.779580087836901,0.4677480527021406,0.31183203513476043,0.06978425608709335,0.047440276351009183,0.06463633097828106,1.2393761921102762,0.15709440391560153,0.00894518600867486
2027,0.8346042413653534,0.41815055564925807,0.009373538016304977,0.05105602134472925,2.8396928789545637,2.567486961918015,2.394718758366132,0.17276820355188358,0.7424696728492661,0.4449741205884318,0.29749555226083435,0.07033440213165854,0.047906334479109275,0.06530345748078038,1.2358600883413393,0.16165287238662648,0.008871679331920856,0.8404282783496368,0.42217103096912667,0.009438948458014738,0.05141229538493229,2.8472847719678684,2.5744339282325512,2.3980335579510186,0.17640037028153255,0.7478160396347885,0.44925121401684964,0.29856482561793884,0.07084304318771409,0.04833723151236425,0.06577711861289832,1.2326324611862698,0.15674267814542242,0.008944161199225496
2028,0.8328283111176545,0.41918378454013894,0.009353592335626578,0.05094736924469085,2.7895556704538182,2.5429408448547948,2.3663134900706213,0.17662735478417357,0.7070804461798647,0.42324218038319683,0.2838382657966678,0.07123018958804804,0.048665203927003596,0.06632089506917586,1.2301906083280327,0.1612957724992199,0.008871195472932147,0.8386466693627621,0.4230091112695303,0.009418938998751339,0.05130329844997397,2.8037999986953355,2.5518853611467978,2.3720615565230787,0.1798238046237189,0.7177007734161899,0.43173844217225693,0.28596233124393294,0.07164592604675862,0.04901739650867116,0.0666787603267507,1.2275824829012811,0.15641877907527088,0.008941674698967193
2029,0.8313902557330379,0.4198781314548958,0.009337441367120591,0.05085939473512953,2.7475174001227485,2.524623574174295,2.345200375473378,0.17942319870091716,0.6730647595688749,0.40231702464937075,0.27074773491950416,0.07189359856130009,0.049227213137636054,0.06712265338825646,1.2260356142568987,0.16095073597651982,0.008869301044603144,0.8371477041097928,0.4235297555738815,0.009402103944377732,0.05121159857222508,2.7675531687280923,2.534850556844358,2.3525636794103533,0.18228687743400473,0.6889053404043354,0.41498948931773905,0.27391585108659633,0.07223978101727023,0.04952048280485334,0.06738472737131525,1.2238820117674558,0.15610345266746464,0.008937716030392883
2030,0.8302552636815138,0.42033148130283526,0.00932469413841521,0.05078996230794649,2.711751135614562,2.5111730572899473,2.329758754672356,0.18141430261759095,0.6401448410975222,0.3819923809422057,0.2581524601553165,0.07237534807208504,0.04963532890512652,0.06775602558446309,1.2230413681381156,0.16062933860502826,0.008866835708707829,0.8359056761858705,0.4238286558901706,0.009388154583249214,0.05113561866051024,2.7368697552116696,2.522091977599236,2.338060063117083,0.18403191448215295,0.6611664800379982,0.39880969209458644,0.2623567879434117,0.07267243432844363,0.04988700655670753,0.06793985582057746,1.221204404571027,0.15580684894478722,0.0089331285802581
2031,0.8295380858404686,0.42065120185978144,0.009316639430058478,0.050746090424843876,2.681903495298232,2.5023853014707464,2.3196443577960757,0.18274094367467067,0.608346453039432,0.3622591375021562,0.24608731553727578,0.07269646082411993,0.049907360685779834,0.06823972421240286,1.221056172070028,0.16035942715043233,0.008865556137939932,0.8350409921931239,0.4240112651453113,0.009378443216021028,0.0510827234147262,2.7115040526267657,2.513485725991635,2.32829753009857,0.18518819589306515,0.6345306843219815,0.3832065225281958,0.25132416179378564,0.07296282837722964,0.05013301488145261,0.06836111370069867,1.219415817145113,0.15555610477730875,0.008929668706980013
2032,0.829379679295565,0.4209430857093678,0.009314860347593889,0.05073640160409948,2.6579551762937794,2.4983113787296047,2.314798045718694,0.18351333301091086,0.577744334231523,0.34315713057508546,0.23458720365643757,0.07287167149549141,0.050055791013197876,0.06858638338564033,1.2199765400673388,0.1601707338261645,0.008867329422021751,0.834699796767935,0.42418172112091995,0.009374611210226563,0.051061852753449946,2.6915303801670727,2.509149422511029,2.3232926966603897,0.18585672585063945,0.6090950253960197,0.36823768350668284,0.24085734188933686,0.07312372097943125,0.05026931560695633,0.06865949214955526,1.2184278084474536,0.15537997006880458,0.008929209879085569
2033,0.8297757586252377,0.4212543760653372,0.009319308760949763,0.05076063342717685,2.6391482959204113,2.4984407489276106,2.3146008011301276,0.18383994779748317,0.548144808792558,0.3245474947902837,0.22359731400227428,0.07292356236215328,0.05009975054071032,0.06881706743010728,1.219657274658396,0.16006771639259768,0.008872589410537528,0.8348813351848469,0.4243853112646479,0.009376650089455789,0.05107296029936787,2.6762633164355445,2.5086246606731963,2.322486614132915,0.18613804654028138,0.5846813181829903,0.3537767023026296,0.2309046158803607,0.07317583727881324,0.050313466110578825,0.06885449012168199,1.218108223230397,0.1552827554524189,0.008932183694415478
2034,0.8306352171791805,0.4215961433151104,0.009328961440662536,0.050813212346658115,2.6243034026081755,2.501940656342475,2.318115213328209,0.1838254430142658,0.5192012619682446,0.3061881892799667,0.21301307268827785,0.0728790891325397,0.050062074890128025,0.06895783960946128,1.21993089017226,0.16003802928451655,0.008880900198366013,0.8354969764485526,0.4246311262179826,0.00938356442861648,0.05111062378696171,2.664576456521242,2.511119805554128,2.3249897302149702,0.1861300753391577,0.560949433251126,0.33958672630627185,0.22136270694485413,0.07314442078002914,0.05028685151476481,0.06897069209703811,1.2183008476376598,0.1552525463901448,0.008938148268084391
2035,0.8318171208912138,0.4219324284727991,0.009342235539723227,0.05088551676726345,2.6123989905222373,2.5080462278736038,2.3245308129930136,0.18351541488059014,0.49060725696113494,0.287868177529224,0.20273907943191094,0.07275533702462504,0.04995723786306419,0.06902535089623084,1.2206931060358492,0.16005624919938297,0.008891083042458232,0.8364074966249581,0.4248810986509776,0.009393790587393466,0.051166326396469036,2.655488915791132,2.515903762737038,2.3300314169497804,0.18587234578725764,0.537593908601294,0.3254574988413512,0.21213640975994275,0.07304498320425779,0.05020261262786445,0.069023379568426,1.2189110585205085,0.1552647470581953,0.008945915546947934
2036,0.8332376172240815,0.42224615350024264,0.00935818930046182,0.050972416961313285,2.6028376233274906,2.5162659925001964,2.3333202285941335,0.18294576390606318,0.46224803179595364,0.269517394733357,0.19273063706259666,0.07256477891773291,0.049795805902460646,0.06903116113424607,1.2218692432485767,0.16010823140423663,0.008902471693289381,0.8375306716125624,0.4251163785973604,0.009406405097269489,0.051235038087052404,2.648437195978012,2.522513595633926,2.3371179487125544,0.18539564692137156,0.5145003474610794,0.31131924726545757,0.20318110019562183,0.07288858634189613,0.050070120483945435,0.06902290055872382,1.219872433069111,0.1553056803197686,0.008954813915708723
2037,0.8348447755212128,0.42253877812994944,0.009376239483590215,0.05107073607418732,2.595167741852596,2.5261836188594815,2.3440192707290715,0.18216434813040988,0.4341149822111796,0.25114847112352445,0.18296651108765513,0.07232099480506134,0.04958928334661449,0.06898748387120848,1.2233782419386063,0.16018719920130634,0.008914761453518116,0.8388158947173371,0.4253368669660632,0.00942083958853487,0.05131366301954972,2.6429956322713255,2.530556670602416,2.3458131744455804,0.18474349615683572,0.4916574655889552,0.29718245782574493,0.19447500776321025,0.07268755579387491,0.049899816758548765,0.06898040951097967,1.2211111012430633,0.15536877750841888,0.008964533834058295
2038,0.8366370156733647,0.4228277563813564,0.00939636834271638,0.05118037747058887,2.5892277897333402,2.5376270809774417,2.356417680193045,0.18120940078439662,0.406257336038583,0.23281010954029527,0.17344722649828773,0.07203307614338322,0.04934537205463595,0.06890216127370698,1.2251667465868594,0.16029598624515157,0.008928096657631649,0.8402625000169074,0.42555851834371533,0.009437086582137403,0.05140216051825913,2.6390262690778834,2.5398803487181847,2.3559300185977543,0.1839503301204305,0.46911501221337526,0.2830962504801291,0.18601876173324616,0.07244986012027185,0.049698452044958055,0.0689028125234766,1.2225799546382001,0.15545671612696216,0.008975213377664368
2039,0.8387664421388633,0.42320007552608746,0.009420284180832208,0.05131064589056196,2.585322850410166,2.550969461082806,2.370834706436235,0.1801347546465708,0.378661940346758,0.21448814397393062,0.16417379637282736,0.07170637151462653,0.04906860309623995,0.06878038545512875,1.22720452140639,0.1604629784210321,0.008944185558476848,0.8420237534632528,0.4258673004089787,0.00945686742594028,0.051509906253688426,2.6368613201963442,2.5508740200565256,2.367806967316791,0.1830670527397347,0.4468697014787866,0.2690543528795535,0.17781534859923306,0.07217982049997242,0.049469687044840525,0.06879444502389145,1.224254321323636,0.15559689069567734,0.008988560870772613
2040,0.8413506883996426,0.4237195279962994,0.009449308153355138,0.051468737551052204,2.5835725847931643,2.56653586632992,2.3875617010316765,0.1789741652982431,0.3511142388102758,0.19601088376148795,0.15510335504878786,0.07134379348040565,0.0487614438580912,0.06862620308113429,1.2294765026076004,0.16070973584116338,0.008964314017580213,0.8442174354198391,0.42632573089364817,0.009481504925004634,0.05164410532355086,2.636642404773355,2.563873193291409,2.3817483257338883,0.18212486755752078,0.42471823290774924,0.2548940790394667,0.16982415386828253,0.07187942732131834,0.04921520792257726,0.06865853886555934,1.2261239860778153,0.1558099697692812,0.009005854145680023
2041,0.8444172901595265,0.42439390920151593,0.009483749517000876,0.05165633685799803,2.583989938114706,2.5844820765116627,2.4067632135015296,0.17771886301013315,0.3234158088765208,0.17722672461317626,0.14618908426334457,0.07094360685430576,0.04842242437100536,0.0684388098101669,1.2319970118755232,0.16104008402827721,0.00898870622804986,0.8468698673577127,0.42693978204723215,0.009511294698855586,0.05180636795965074,2.6383950312272417,2.5790377224460346,2.3979251673937894,0.18111255505224516,0.4024697329018661,0.2404698638334525,0.1619998690684136,0.07154611397257699,0.04893284036414476,0.06849357572443303,1.2282073475200068,0.1560992559238933,0.009027296960671574
2042,0.8479366977478752,0.42520199433860434,0.009523276395956452,0.051871636151022284,2.586526778541239,2.6047949473582523,2.428447888873474,0.17634705848477839,0.2954752971360313,0.15807888966776507,0.13739640746826626,0.07050412317673042,0.048050114250584156,0.068216547808221,1.2347807169228409,0.16144780734786954,0.009016973130838503,0.8499490803380888,0.42768585371884515,0.009545877700596192,0.05199473847425463,2.6420711875898815,2.596353949956325,2.416348168966822,0.180005780989503,0.3800304583301492,0.2257230186230594,0.1543074397070898,0.07117740200491282,0.04862048474302333,0.06829729084212066,1.2305228284468668,0.15645810435107485,0.009052467861323316
